ref_id,name,chassis_code,year,price_usd,price_jpy,mileage_km,engine_cc,fuel,transmission,steering,vehicle_type,options,has_sunroof,has_leather,has_navigation,has_alloy_wheels,has_4wd,has_airbag,has_abs,has_camera,location,date_listed,detail_url
CD372712,2019 TOYOTA HILUX 2.4 J REVO SMART CAB,CD372712,2019,"$16,430",,55000,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd372712/id/15326709/?mfg_year_from=2018
CD371873,2022 DAIHATSU TANTO X,CD371873,2022,"$7,160",,12680,658,,CVT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/daihatsu/tanto/cd371873/id/15325971/?mfg_year_from=2018
CD371874,2020 DAIHATSU TANTO RS,CD371874,2020,"$8,480",,31350,658,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/daihatsu/tanto/cd371874/id/15325972/?mfg_year_from=2018
CD371875,2022 DAIHATSU WAKE GVSSA,CD371875,2022,"$9,610",,10860,658,,CVT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/daihatsu/wake/cd371875/id/15325973/?mfg_year_from=2018
CD372755,2018 TOYOTA FORTUNER 2.8 SUV V,CD372755,2018,"$33,840",,97000,2755,,AT,,SUV,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/fortuner/cd372755/id/15326776/?mfg_year_from=2018
CD372750,2020 FORD RAPTOR 2.0 FORD RAPTOR DOUBLE CAB,CD372750,2020,"$45,350",,30000,1996,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/ford/raptor/cd372750/id/15326769/?mfg_year_from=2018
CD371876,2023 DAIHATSU TAFT G,CD371876,2023,"$8,750",,18940,658,,CVT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/daihatsu/taft/cd371876/id/15325974/?mfg_year_from=2018
CD371878,2025 SUZUKI SPACIA XS,CD371878,2025,"$12,260",,13460,658,,CVT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/suzuki/spacia/cd371878/id/15325976/?mfg_year_from=2018
CD371881,2025 TOYOTA YARIS CROSS G,CD371881,2025,"$15,900",,8770,1490,,CVT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/toyota/yaris-cross/cd371881/id/15325979/?mfg_year_from=2018
CD371882,2023 TOYOTA HARRIER G,CD371882,2023,"$20,200",,20071,1986,,CVT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/toyota/harrier/cd371882/id/15325980/?mfg_year_from=2018
CD371888,2023 ROVER DEFENDER 110X-SED300,CD371888,2023,"$46,360",,35322,2993,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/rover/defender/cd371888/id/15325986/?mfg_year_from=2018
CD371895,2019 BMW X3 XDRIVE20DM,CD371895,2019,"$16,890",,53000,1995,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/bmw/x3/cd371895/id/15325993/?mfg_year_from=2018
CD371924,2023 SUZUKI SPACIA G,CD371924,2023,"$10,450",,21960,658,,CVT,,,,0,0,0,0,0,0,0,0,Hokkaido,,https://www.beforward.jp/suzuki/spacia/cd371924/id/15326022/?mfg_year_from=2018
CD371927,2018 NISSAN DAYZ ROOX X,CD371927,2018,"$3,650",,66800,659,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/nissan/dayz-roox/cd371927/id/15326025/?mfg_year_from=2018
CD371920,2021 SUZUKI SOLIO BANDIT MV,CD371920,2021,"$10,270",,41970,1242,,CVT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/suzuki/solio-bandit/cd371920/id/15326018/?mfg_year_from=2018
CD371921,2020 NISSAN SERENA E-V,CD371921,2020,"$11,260",,71210,1198,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/nissan/serena/cd371921/id/15326019/?mfg_year_from=2018
CD371925,2020 SUZUKI SOLIO BANDIT MV,CD371925,2020,"$8,610",,54440,1242,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/suzuki/solio-bandit/cd371925/id/15326023/?mfg_year_from=2018
CD370749,2018 MITSUBISHI CANTER DOUBLE CAB FLAT BODY,CD370749,2018,"$18,550",,80000,2990,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mitsubishi/canter/cd370749/id/15325498/?mfg_year_from=2018
CD370752,2020 ISUZU FORWARD FLAT BODY,CD370752,2020,"$24,840",,216000,5190,,MT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/isuzu/forward/cd370752/id/15325501/?mfg_year_from=2018
CD321901,2021 DAIHATSU TANTO RS,CD321901,2021,"$8,050",,10500,660,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/daihatsu/tanto/cd321901/id/15275260/?mfg_year_from=2018
CD308677,2023 NISSAN AD VAN 4WDVE,CD308677,2023,"$6,430",,63400,1600,,AT,,VAN,,0,0,0,0,1,0,0,0,Nagoya,,https://www.beforward.jp/nissan/ad-van/cd308677/id/15262150/?mfg_year_from=2018
CD333044,2021 MAZDA MAZDA2 4WD15S,CD333044,2021,"$7,340",,39700,1500,,AT,,,,0,0,0,0,1,0,0,0,Nagoya,,https://www.beforward.jp/mazda/mazda2/cd333044/id/15286729/?mfg_year_from=2018
CD294778,2018 NISSAN SERENA 4WDB,CD294778,2018,"$9,340",,34300,2000,,AT,,,,0,0,0,0,1,0,0,0,Nagoya,,https://www.beforward.jp/nissan/serena/cd294778/id/15248518/?mfg_year_from=2018
CD370439,2023 TOYOTA HARRIER HYBRID 2.5G,CD370439,2023,"$18,950",,26281,2500,HYBRID,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/harrier-hybrid/cd370439/id/15325188/?mfg_year_from=2018
CD370447,2020 TOYOTA HARRIER HYBRID 2.5ZLEATHERPKG,CD370447,2020,"$17,890",,93245,2500,HYBRID,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/harrier-hybrid/cd370447/id/15325196/?mfg_year_from=2018
CD370476,2023 MAZDA CX-60 3.3XDLPKG4WD,CD370476,2023,"$15,440",,61062,3300,,AT,,,,0,0,0,0,1,0,0,0,Niigata,,https://www.beforward.jp/mazda/cx-60/cd370476/id/15325225/?mfg_year_from=2018
CD370481,2020 VOLVO XC60 B5AWD,CD370481,2020,"$15,440",,72812,2000,,AT,,,,0,0,0,0,1,0,0,0,Yokohama,,https://www.beforward.jp/volvo/xc60/cd370481/id/15325230/?mfg_year_from=2018
CD370482,2020 TOYOTA HARRIER HYBRID 2.5ZLEATHER,CD370482,2020,"$16,360",,89963,2500,HYBRID,CVT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/toyota/harrier-hybrid/cd370482/id/15325231/?mfg_year_from=2018
CD370520,2021 MAZDA CX-30 20S100,CD370520,2021,"$11,790",,43223,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mazda/cx-30/cd370520/id/15325269/?mfg_year_from=2018
CD370552,2026 DAIHATSU ROCKY 1.2PREMIUMGHEV,CD370552,2026,"$17,750",,10,1200,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/daihatsu/rocky/cd370552/id/15325301/?mfg_year_from=2018
CD370554,2023 MERCEDES-BENZ G-CLASS G400DAMG4WD,CD370554,2023,"$85,970",,21410,3000,,CVT,,,,0,0,0,0,1,0,0,0,Yokohama,,https://www.beforward.jp/mercedes-benz/g-class/cd370554/id/15325303/?mfg_year_from=2018
CD370599,2024 MAZDA CX-30 20SED,CD370599,2024,"$17,740",,2689,2000,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/mazda/cx-30/cd370599/id/15325348/?mfg_year_from=2018
CD370611,2020 JAGUAR E-PACE SEP200,CD370611,2020,"$13,100",,43547,2000,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/jaguar/e-pace/cd370611/id/15325360/?mfg_year_from=2018
CD370613,2018 LEXUS NX 300VERSIONLF,CD370613,2018,"$18,810",,70958,2000,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/lexus/nx/cd370613/id/15325362/?mfg_year_from=2018
CD370529,2021 SUZUKI ALTO 4WDL,CD370529,2021,"$4,200",,52400,660,,AT,,,,0,0,0,0,1,0,0,0,Nagoya,,https://www.beforward.jp/suzuki/alto/cd370529/id/15325278/?mfg_year_from=2018
CD370694,2023 TOYOTA LAND CRUISER PRADO TX,CD370694,2023,"$29,010",,32240,2800,,AT,,,,0,0,0,0,0,0,0,0,Hokkaido,,https://www.beforward.jp/toyota/land-cruiser-prado/cd370694/id/15325443/?mfg_year_from=2018
CD370645,2018 VOLVO XC60 D4AWDR,CD370645,2018,"$14,970",,92000,1960,,AT,,,,0,0,0,0,1,0,0,0,Kobe,,https://www.beforward.jp/volvo/xc60/cd370645/id/15325394/?mfg_year_from=2018
CD370666,2025 SUZUKI X BEE HYBRIDMZ,CD370666,2025,"$15,630",,93,1200,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/suzuki/x-bee/cd370666/id/15325415/?mfg_year_from=2018
CD370686,2018 HONDA VEZEL Z,CD370686,2018,"$8,810",,81000,1500,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/honda/vezel/cd370686/id/15325435/?mfg_year_from=2018
CD370699,2019 SUBARU XV 2.0I-L,CD370699,2019,"$10,340",,57220,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/subaru/xv/cd370699/id/15325448/?mfg_year_from=2018
CD370711,2023 PORSCHE MACAN GTS,CD370711,2023,"$72,040",,2772,2890,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/porsche/macan/cd370711/id/15325460/?mfg_year_from=2018
CD370720,2021 JEEP WRANGLER,CD370720,2021,"$29,400",,16317,3600,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/jeep/wrangler/cd370720/id/15325469/?mfg_year_from=2018
CD370722,2018 VOLKSWAGEN POLO TSI,CD370722,2018,"$6,830",,49920,1200,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/volkswagen/polo/cd370722/id/15325471/?mfg_year_from=2018
CD370733,2023 AUDI A4 40TDIS4,CD370733,2023,"$22,390",,31049,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/audi/a4/cd370733/id/15325482/?mfg_year_from=2018
CD370737,2025 TOYOTA AQUA 4WDG,CD370737,2025,"$13,710",,26624,1500,,CVT,,,,0,0,0,0,1,0,0,0,Hokkaido,,https://www.beforward.jp/toyota/aqua/cd370737/id/15325486/?mfg_year_from=2018
CD370738,2023 TOYOTA SIENTA 1.5HYBRIDG7,CD370738,2023,"$16,750",,16848,1500,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/sienta/cd370738/id/15325487/?mfg_year_from=2018
CD370740,2025 TOYOTA HIACE WAGON 4WD,CD370740,2025,"$37,320",,25,2700,,AT,,WAGON,,0,0,0,0,1,0,0,0,Osaka,,https://www.beforward.jp/toyota/hiace-wagon/cd370740/id/15325489/?mfg_year_from=2018
CD370807,2023 TOYOTA LAND CRUISER 300ZX,CD370807,2023,"$61,690",,17854,3400,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/land-cruiser/cd370807/id/15325556/?mfg_year_from=2018
CD370789,2021 HONDA CR-V EHEVEX,CD370789,2021,"$17,590",,62906,2000,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/honda/cr-v/cd370789/id/15325538/?mfg_year_from=2018
CD370799,2025 DAIHATSU TAFT X,CD370799,2025,"$8,080",,6,660,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/daihatsu/taft/cd370799/id/15325548/?mfg_year_from=2018
CD370803,2025 DAIHATSU ROCKY GHEV,CD370803,2025,"$16,760",,4388,1200,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/daihatsu/rocky/cd370803/id/15325552/?mfg_year_from=2018
CD370808,2026 TOYOTA RAIZE Z,CD370808,2026,"$20,770",,4,1200,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/raize/cd370808/id/15325557/?mfg_year_from=2018
CD370809,2026 TOYOTA RAIZE Z,CD370809,2026,"$20,100",,11,1200,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/raize/cd370809/id/15325558/?mfg_year_from=2018
CD370823,2019 TOYOTA LAND CRUISER PRADO 2.7TXL7,CD370823,2019,"$23,380",,30294,2700,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/land-cruiser-prado/cd370823/id/15325572/?mfg_year_from=2018
CD370854,2018 VOLVO XC60 T8EGAWD,CD370854,2018,"$16,430",,50245,2000,,AT,,,,0,0,0,0,1,0,0,0,Yokohama,,https://www.beforward.jp/volvo/xc60/cd370854/id/15325603/?mfg_year_from=2018
CD370867,2019 LEXUS NX 300I,CD370867,2019,"$17,750",,67579,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/lexus/nx/cd370867/id/15325616/?mfg_year_from=2018
CD370869,2026 TOYOTA RAIZE Z,CD370869,2026,"$20,340",,6,1200,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/toyota/raize/cd370869/id/15325618/?mfg_year_from=2018
CD370814,2021 TOYOTA ALPHARD 2.5SC7,CD370814,2021,"$23,850",,66111,2500,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/alphard/cd370814/id/15325563/?mfg_year_from=2018
CD370817,2018 VOLVO V60 D4,CD370817,2018,"$5,830",,99000,2000,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/volvo/v60/cd370817/id/15325566/?mfg_year_from=2018
CD370904,2021 TOYOTA HIACE VAN 2.0DX3/6/9,CD370904,2021,"$16,100",,28670,2000,,AT,,VAN,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/hiace-van/cd370904/id/15325653/?mfg_year_from=2018
CD370925,2021 TOYOTA HIACE VAN DX9,CD370925,2021,"$11,990",,101988,2000,,AT,,VAN,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/hiace-van/cd370925/id/15325674/?mfg_year_from=2018
CD370917,2019 AUDI Q5 TDI1STEDITION,CD370917,2019,"$13,380",,89000,1960,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/audi/q5/cd370917/id/15325666/?mfg_year_from=2018
CD370923,2019 TOYOTA RAV4 X,CD370923,2019,"$121,060",,160612,2500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/rav4/cd370923/id/15325672/?mfg_year_from=2018
CD370878,2026 HONDA FREED EHEVEX,CD370878,2026,"$21,400",,5,1500,,AT,,,,0,0,0,0,0,0,0,0,Toyama,,https://www.beforward.jp/honda/freed/cd370878/id/15325627/?mfg_year_from=2018
CD370883,2019 SUZUKI JIMNY SIERRA 4WDJC,CD370883,2019,"$14,440",,38100,1500,,AT,,,,0,0,0,0,1,0,0,0,Hokkaido,,https://www.beforward.jp/suzuki/jimny-sierra/cd370883/id/15325632/?mfg_year_from=2018
CD370947,2022 TOYOTA HARRIER S,CD370947,2022,"$21,060",,3900,2000,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/harrier/cd370947/id/15325696/?mfg_year_from=2018
CD370970,2019 SUBARU FORESTER 2.5PREMIUM,CD370970,2019,"$13,120",,33588,2500,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/subaru/forester/cd370970/id/15325719/?mfg_year_from=2018
CD370973,2021 BMW X3 X20DM,CD370973,2021,"$24,240",,45000,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/bmw/x3/cd370973/id/15325722/?mfg_year_from=2018
CD370981,2022 HONDA VEZEL EHEVX,CD370981,2022,"$14,970",,27780,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/honda/vezel/cd370981/id/15325730/?mfg_year_from=2018
CD370948,2019 HONDA CIVIC US,CD370948,2019,"$12,120",,53450,1500,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/honda/civic/cd370948/id/15325697/?mfg_year_from=2018
CD370949,2020 NISSAN CLIPPER VAN DX,CD370949,2020,"$2,550",,99434,660,,MT,,VAN,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/nissan/clipper-van/cd370949/id/15325698/?mfg_year_from=2018
CD370997,2020 TOYOTA HIACE VAN SPGLDPII2/55,CD370997,2020,"$16,430",,83472,2800,,AT,,VAN,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/hiace-van/cd370997/id/15325746/?mfg_year_from=2018
CD370983,2020 MAZDA CX-30 1.8XD,CD370983,2020,"$12,320",,30000,1800,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mazda/cx-30/cd370983/id/15325732/?mfg_year_from=2018
CD370987,2022 MITSUBISHI OUTLANDER PHEV 2.4M54WD,CD370987,2022,"$19,080",,23986,2400,,CVT,,,,0,0,0,0,1,0,0,0,Yokohama,,https://www.beforward.jp/mitsubishi/outlander-phev/cd370987/id/15325736/?mfg_year_from=2018
CD370993,2023 LEXUS UX 250HGRACEFULEXPLO,CD370993,2023,"$20,400",,44973,2000,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/lexus/ux/cd370993/id/15325742/?mfg_year_from=2018
CD370998,2023 MAZDA CX-8 XD64WD,CD370998,2023,"$18,550",,45806,2200,,AT,,,,0,0,0,0,1,0,0,0,Yokohama,,https://www.beforward.jp/mazda/cx-8/cd370998/id/15325747/?mfg_year_from=2018
CD370988,2019 TOYOTA VOXY 1.8ZS,CD370988,2019,"$14,380",,75954,1800,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/voxy/cd370988/id/15325737/?mfg_year_from=2018
CD101475,2019 BMW X3 XDRIVE20DM,CD101475,2019,"$19,280",,33400,1995,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/bmw/x3/cd101475/id/15053909/?mfg_year_from=2018
CD038844,2019 DAIHATSU MOVE CANBUS GSA,CD038844,2019,"$7,620",,34770,658,,CVT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/daihatsu/move-canbus/cd038844/id/14990481/?mfg_year_from=2018
CC914780,2020 DAIHATSU ROCKY G,CC914780,2020,"$9,940",,46838,996,,CVT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/daihatsu/rocky/cc914780/id/14937765/?mfg_year_from=2018
CB806692,2024 NISSAN ROOX G,CB806692,2024,"$9,810",,17133,659,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/nissan/roox/cb806692/id/13871061/?mfg_year_from=2018
CB046448,2025 SUZUKI SPACIA G,CB046448,2025,"$7,190",,14778,657,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/suzuki/spacia/cb046448/id/13103205/?mfg_year_from=2018
CD371027,2026 TOYOTA VELLFIRE Z14,CD371027,2026,"$52,060",,30,2500,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/toyota/vellfire/cd371027/id/15325776/?mfg_year_from=2018
CD368796,2023 MITSUBISHI CANTER,CD368796,2023,"$44,310",,5000,3000,,AT,,,,0,0,0,0,0,0,0,0,Toyama,,https://www.beforward.jp/mitsubishi/canter/cd368796/id/15323545/?mfg_year_from=2018
CC818552,2026 JEEP COMMANDER,CC818552,2026,"$30,530",,100,2000,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/jeep/commander/cc818552/id/14839955/?mfg_year_from=2018
CC252164,2026 LEXUS RX,CC252164,2026,"$73,380",,4000,2400,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/lexus/rx/cc252164/id/14269899/?mfg_year_from=2018
CD210115,2024 VOLKSWAGEN T-CROSS,CD210115,2024,"$15,950",,18350,1000,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/volkswagen/t-cross/cd210115/id/15163691/?mfg_year_from=2018
CD360449,2024 NISSAN AURA,CD360449,2024,"$16,560",,19291,1190,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/nissan/aura/cd360449/id/15314846/?mfg_year_from=2018
CD340549,2019 MAZDA BONGO VAN,CD340549,2019,"$10,400",,8016,1800,,AT,,VAN,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/mazda/bongo-van/cd340549/id/15293791/?mfg_year_from=2018
CD368877,2022 TOYOTA LAND CRUISER PRADO,CD368877,2022,"$26,360",,12000,2700,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/toyota/land-cruiser-prado/cd368877/id/15323626/?mfg_year_from=2018
CD368883,2024 TOYOTA LAND CRUISER,CD368883,2024,"$44,240",,20000,2800,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/land-cruiser/cd368883/id/15323632/?mfg_year_from=2018
CD368908,2021 MAZDA CX-5,CD368908,2021,"$12,060",,47698,2200,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/mazda/cx-5/cd368908/id/15323657/?mfg_year_from=2018
CD368917,2022 NISSAN X-TRAIL,CD368917,2022,"$23,850",,19000,1500,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/nissan/x-trail/cd368917/id/15323666/?mfg_year_from=2018
CD368922,2022 FIAT 500X,CD368922,2022,"$9,740",,34000,1300,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/fiat/500x/cd368922/id/15323671/?mfg_year_from=2018
CA789241,2018 NISSAN NOTE,CA789241,2018,"$5,650",,53000,1200,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/nissan/note/ca789241/id/12878405/?mfg_year_from=2018
CD368931,2022 TOYOTA LAND CRUISER PRADO,CD368931,2022,"$26,760",,20000,2700,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/land-cruiser-prado/cd368931/id/15323680/?mfg_year_from=2018
CD368929,2020 TOYOTA HIACE VAN,CD368929,2020,"$17,890",,91000,2800,,AT,,VAN,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/hiace-van/cd368929/id/15323678/?mfg_year_from=2018
CD368961,2025 TOYOTA HIACE VAN,CD368961,2025,"$27,490",,17000,2800,,AT,,VAN,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/hiace-van/cd368961/id/15323710/?mfg_year_from=2018
CD368927,2023 TESLA MODEL Y,CD368927,2023,"$19,480",,47292,1,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/tesla/model-y/cd368927/id/15323676/?mfg_year_from=2018
CD368932,2020 TOYOTA RAIZE,CD368932,2020,"$11,200",,25000,1000,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/raize/cd368932/id/15323681/?mfg_year_from=2018
CD368933,2024 TOYOTA HARRIER,CD368933,2024,"$27,890",,10000,2000,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/harrier/cd368933/id/15323682/?mfg_year_from=2018
CD368982,2021 AUDI Q5,CD368982,2021,"$24,640",,34000,2000,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/audi/q5/cd368982/id/15323731/?mfg_year_from=2018
CD368983,2022 PEUGEOT 3008,CD368983,2022,"$19,610",,30000,1600,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/peugeot/3008/cd368983/id/15323732/?mfg_year_from=2018
CD368986,2020 BMW X6,CD368986,2020,"$35,630",,33000,3000,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/bmw/x6/cd368986/id/15323735/?mfg_year_from=2018
CD368987,2021 PEUGEOT 5008,CD368987,2021,"$19,010",,44000,2000,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/peugeot/5008/cd368987/id/15323736/?mfg_year_from=2018
CD368988,2023 BMW X1,CD368988,2023,"$26,100",,9000,2000,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/bmw/x1/cd368988/id/15323737/?mfg_year_from=2018
CD368989,2021 LAND ROVER DEFENDER,CD368989,2021,"$41,400",,28000,3000,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/land-rover/defender/cd368989/id/15323738/?mfg_year_from=2018
CD369042,2022 TOYOTA HIACE VAN,CD369042,2022,"$23,710",,51800,2800,,AT,,VAN,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/hiace-van/cd369042/id/15323791/?mfg_year_from=2018
CD369044,2020 TOYOTA HIACE VAN,CD369044,2020,"$19,080",,68300,2800,,AT,,VAN,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/hiace-van/cd369044/id/15323793/?mfg_year_from=2018
CD369045,2025 TOYOTA HIACE VAN,CD369045,2025,"$26,360",,10300,2800,,AT,,VAN,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/hiace-van/cd369045/id/15323794/?mfg_year_from=2018
CD369046,2019 TOYOTA HIACE VAN,CD369046,2019,"$18,420",,29600,2700,,AT,,VAN,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/hiace-van/cd369046/id/15323795/?mfg_year_from=2018
CD369028,2020 DAIHATSU HIJET CARGO,CD369028,2020,"$5,170",,39200,660,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/daihatsu/hijet-cargo/cd369028/id/15323777/?mfg_year_from=2018
CD369029,2020 DAIHATSU HIJET CARGO,CD369029,2020,"$4,180",,40800,660,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/daihatsu/hijet-cargo/cd369029/id/15323778/?mfg_year_from=2018
CD369074,2020 LEXUS RX,CD369074,2020,"$27,420",,76227,3500,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/lexus/rx/cd369074/id/15323823/?mfg_year_from=2018
CD369077,2019 LEXUS RX,CD369077,2019,"$29,800",,68002,3500,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/lexus/rx/cd369077/id/15323826/?mfg_year_from=2018
CD369078,2018 LEXUS UX,CD369078,2018,"$18,350",,79381,2000,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/lexus/ux/cd369078/id/15323827/?mfg_year_from=2018
CD369082,2019 LEXUS UX,CD369082,2019,"$19,060",,88421,2000,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/lexus/ux/cd369082/id/15323831/?mfg_year_from=2018
